tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
34481,A000873,A000924,CREDIT,308.48,2018-02-16T00:00:00Z,False,
34482,A000319,A000871,TRANSFER,346.06,2018-08-08T00:00:00Z,False,
34483,A000645,A000163,WIRE,991.45,2018-10-19T00:00:00Z,False,
34484,A000083,A000869,CREDIT,110.12,2018-01-14T00:00:00Z,False,
34485,A000564,A000865,CREDIT,272.49,2017-07-20T00:00:00Z,False,
34486,A000889,A000019,TRANSFER,762.42,2018-07-10T00:00:00Z,False,
34487,A000196,A000438,TRANSFER,416.74,2017-11-29T00:00:00Z,False,
34488,A000180,A000576,CREDIT,415.55,2018-04-05T00:00:00Z,False,
34489,A000646,A000840,DEPOSIT,52.97,2018-06-25T00:00:00Z,False,
34490,A000635,A000158,TRANSFER,351.42,2017-03-11T00:00:00Z,False,
34491,A000156,A000632,TRANSFER,787.45,2018-03-16T00:00:00Z,False,
34492,A000639,A000853,TRANSFER,516.53,2017-07-03T00:00:00Z,False,
34493,A000365,A000958,DEPOSIT,439.64,2018-09-24T00:00:00Z,False,
34494,A000927,A000561,CREDIT,308.33,2018-08-19T00:00:00Z,False,
34495,A000356,A000386,CREDIT,667.37,2018-03-02T00:00:00Z,False,
34496,A000473,A000723,TRANSFER,280.42,2017-04-11T00:00:00Z,False,
34497,A000071,A000038,TRANSFER,858.36,2018-09-08T00:00:00Z,False,
34498,A000734,A000483,CREDIT,176.04,2018-11-03T00:00:00Z,False,
34499,A000948,A000166,TRANSFER,441.71,2018-03-17T00:00:00Z,False,
34500,A000562,A000315,CREDIT,317.82,2018-05-21T00:00:00Z,False,
34501,A000035,A000582,TRANSFER,376.36,2018-10-29T00:00:00Z,False,
34502,A000203,A000899,TRANSFER,156.24,2018-03-23T00:00:00Z,False,
34503,A000721,A000551,CREDIT,712.02,2017-10-13T00:00:00Z,False,
34504,A000645,A000937,DEPOSIT,114.67,2018-11-15T00:00:00Z,False,
34505,A000418,A000938,CREDIT,528.82,2017-10-06T00:00:00Z,False,
34506,A000567,A000406,DEPOSIT,147.24,2017-11-27T00:00:00Z,False,
34507,A000756,A000841,WIRE,174.57,2018-04-03T00:00:00Z,False,
34508,A000698,A000169,WIRE,68.64,2017-10-17T00:00:00Z,False,
34509,A000767,A000398,TRANSFER,919.43,2017-04-11T00:00:00Z,False,
34510,A000700,A000703,WIRE,378.43,2017-10-25T00:00:00Z,False,
34511,A000946,A000656,TRANSFER,403.99,2017-04-10T00:00:00Z,False,
34512,A000555,A000423,CREDIT,755.64,2018-07-26T00:00:00Z,False,
34513,A000480,A000724,TRANSFER,258.36,2017-03-07T00:00:00Z,False,
34514,A000645,A000322,WIRE,332.64,2017-06-21T00:00:00Z,False,
34515,A000737,A000869,WIRE,950.69,2018-04-27T00:00:00Z,False,
34516,A000162,A000338,CREDIT,467.54,2018-10-24T00:00:00Z,False,
34517,A000322,A000816,DEPOSIT,308.63,2018-01-29T00:00:00Z,False,
34518,A000966,A000675,CREDIT,569.08,2018-01-29T00:00:00Z,False,
34519,A000501,A000433,CREDIT,43.99,2017-10-10T00:00:00Z,False,
34520,A000679,A000793,DEPOSIT,228.62,2018-01-30T00:00:00Z,False,
34521,A000179,A000899,TRANSFER,845.69,2018-04-28T00:00:00Z,False,
34522,A000891,A000856,CREDIT,192.63,2018-10-17T00:00:00Z,False,
34523,A000910,A000059,WIRE,651.28,2018-02-21T00:00:00Z,False,
34524,A000124,A000301,TRANSFER,348.36,2017-01-27T00:00:00Z,False,
34525,A000687,A000701,DEPOSIT,640.58,2018-05-14T00:00:00Z,False,
34526,A000330,A000646,WIRE,193.42,2017-09-28T00:00:00Z,False,
34527,A000962,A000709,TRANSFER,105.08,2017-08-25T00:00:00Z,False,
34528,A000837,A000375,DEPOSIT,803.02,2018-08-30T00:00:00Z,False,
34529,A000828,A000489,TRANSFER,996.52,2017-09-04T00:00:00Z,False,
34530,A000345,A000046,TRANSFER,308.82,2018-01-18T00:00:00Z,False,
34531,A000345,A000174,TRANSFER,989.94,2017-09-20T00:00:00Z,False,
34532,A000755,A000032,WIRE,284.08,2017-08-15T00:00:00Z,False,
34533,A000855,A000363,WIRE,318.14,2017-06-22T00:00:00Z,False,
34534,A000879,A000899,CREDIT,182.42,2017-04-17T00:00:00Z,False,
34535,A000297,A000149,WIRE,176.68,2017-03-21T00:00:00Z,False,
34536,A000601,A000638,TRANSFER,687.75,2018-03-24T00:00:00Z,False,
34537,A000740,A000542,WIRE,241.85,2018-06-03T00:00:00Z,False,
34538,A000234,A000488,TRANSFER,476.44,2018-01-13T00:00:00Z,False,
34539,A000665,A000447,DEPOSIT,98.01,2018-03-07T00:00:00Z,False,
34540,A000333,A000414,CREDIT,391.65,2018-07-11T00:00:00Z,False,
34541,A000321,A000848,DEPOSIT,329.12,2018-08-28T00:00:00Z,False,
34542,A000804,A000431,TRANSFER,165.65,2017-05-22T00:00:00Z,False,
34543,A000146,A000642,TRANSFER,662.01,2018-06-06T00:00:00Z,False,
34544,A000610,A000205,WIRE,34.28,2018-04-27T00:00:00Z,False,
34545,A000746,A000438,WIRE,387.66,2018-08-15T00:00:00Z,False,
34546,A000160,A000079,CREDIT,113.88,2018-05-08T00:00:00Z,False,
34547,A000781,A000562,CREDIT,135.83,2018-03-10T00:00:00Z,False,
34548,A000098,A000231,CREDIT,265.58,2017-10-06T00:00:00Z,False,
34549,A000013,A000559,CREDIT,814.97,2018-10-31T00:00:00Z,False,
34550,A000986,A000594,TRANSFER,781.57,2018-06-22T00:00:00Z,False,
34551,A000375,A000746,CREDIT,242.30,2018-01-14T00:00:00Z,False,
34552,A000378,A000538,DEPOSIT,913.52,2017-11-22T00:00:00Z,False,
34553,A000530,A000872,CREDIT,283.61,2017-04-15T00:00:00Z,False,
34554,A000358,A000519,DEPOSIT,987.11,2018-11-22T00:00:00Z,False,
34555,A000626,A000993,DEPOSIT,991.62,2018-09-24T00:00:00Z,False,
34556,A000599,A000944,DEPOSIT,376.79,2017-10-13T00:00:00Z,False,
34557,A000096,A000135,CREDIT,393.25,2017-03-04T00:00:00Z,False,
34558,A000092,A000457,TRANSFER,363.34,2017-01-30T00:00:00Z,False,
34559,A000578,A000375,TRANSFER,952.04,2018-07-14T00:00:00Z,False,
34560,A000947,A000858,WIRE,367.33,2018-04-19T00:00:00Z,False,
34561,A000647,A000965,WIRE,445.33,2018-04-05T00:00:00Z,False,
34562,A000888,A000885,CREDIT,264.62,2018-06-29T00:00:00Z,False,
34563,A000972,A000983,TRANSFER,231.76,2018-10-05T00:00:00Z,False,
34564,A000046,A000173,TRANSFER,865.92,2017-02-19T00:00:00Z,False,
34565,A000382,A000947,TRANSFER,805.33,2018-04-05T00:00:00Z,False,
34566,A000410,A000050,DEPOSIT,367.03,2017-08-19T00:00:00Z,False,
34567,A000355,A000078,CREDIT,441.36,2017-01-17T00:00:00Z,False,
34568,A000032,A000604,CREDIT,93.41,2017-05-15T00:00:00Z,False,
34569,A000136,A000585,DEPOSIT,803.62,2018-11-01T00:00:00Z,False,
34570,A000759,A000342,DEPOSIT,468.51,2018-06-28T00:00:00Z,False,
34571,A000049,A000094,TRANSFER,958.24,2018-02-22T00:00:00Z,False,
34572,A000672,A000786,WIRE,943.24,2018-08-04T00:00:00Z,False,
34573,A000160,A000554,TRANSFER,627.75,2017-10-15T00:00:00Z,False,
34574,A000717,A000911,CREDIT,719.48,2017-09-26T00:00:00Z,False,
34575,A000317,A000628,TRANSFER,555.37,2018-07-30T00:00:00Z,False,
34576,A000520,A000746,CREDIT,335.49,2018-03-11T00:00:00Z,False,
34577,A000597,A000728,DEPOSIT,614.01,2017-01-20T00:00:00Z,False,
34578,A000405,A000965,CREDIT,106.87,2018-03-06T00:00:00Z,False,
34579,A000572,A000816,WIRE,262.80,2017-08-25T00:00:00Z,False,
34580,A000934,A000035,CREDIT,829.30,2018-06-06T00:00:00Z,False,
34581,A000042,A000371,DEPOSIT,89.30,2018-09-09T00:00:00Z,False,
34582,A000770,A000241,DEPOSIT,155.62,2017-12-24T00:00:00Z,False,
34583,A000904,A000985,DEPOSIT,102.26,2018-01-22T00:00:00Z,False,
34584,A000872,A000315,TRANSFER,755.04,2017-02-11T00:00:00Z,False,
34585,A000484,A000927,WIRE,788.89,2017-03-29T00:00:00Z,False,
34586,A000236,A000030,CREDIT,635.50,2017-12-03T00:00:00Z,False,
34587,A000509,A000676,CREDIT,430.99,2017-01-07T00:00:00Z,False,
34588,A000827,A000665,TRANSFER,284.99,2017-09-12T00:00:00Z,False,
34589,A000838,A000908,TRANSFER,648.45,2017-01-13T00:00:00Z,False,
34590,A000907,A000128,CREDIT,577.99,2018-10-10T00:00:00Z,False,
34591,A000302,A000259,TRANSFER,964.51,2017-04-28T00:00:00Z,False,
34592,A000420,A000262,DEPOSIT,79.75,2018-03-03T00:00:00Z,False,
34593,A000957,A000589,CREDIT,255.05,2017-06-06T00:00:00Z,False,
34594,A000253,A000206,DEPOSIT,134.44,2017-06-20T00:00:00Z,False,
34595,A000424,A000720,TRANSFER,82.44,2018-01-23T00:00:00Z,False,
34596,A000869,A000083,CREDIT,251.22,2018-05-06T00:00:00Z,False,
34597,A000637,A000535,DEPOSIT,131.02,2017-07-10T00:00:00Z,False,
34598,A000394,A000220,TRANSFER,319.16,2017-03-18T00:00:00Z,False,
34599,A000620,A000247,TRANSFER,527.47,2018-08-11T00:00:00Z,False,
34600,A000553,A000560,WIRE,302.90,2017-04-06T00:00:00Z,False,
34601,A000604,A000555,DEPOSIT,386.18,2018-07-28T00:00:00Z,False,
34602,A000837,A000032,TRANSFER,199.08,2017-08-16T00:00:00Z,False,
34603,A000617,A000074,CREDIT,59.14,2017-10-08T00:00:00Z,False,
34604,A000123,A000332,TRANSFER,986.81,2018-02-05T00:00:00Z,False,
34605,A000071,A000001,TRANSFER,772.59,2018-05-19T00:00:00Z,False,
34606,A000455,A000500,DEPOSIT,501.90,2018-11-12T00:00:00Z,False,
34607,A000372,A000258,CREDIT,380.25,2017-06-03T00:00:00Z,False,
34608,A000318,A000459,DEPOSIT,401.60,2017-12-06T00:00:00Z,False,
34609,A000965,A000573,TRANSFER,618.29,2018-12-21T00:00:00Z,False,
34610,A000250,A000710,CREDIT,815.01,2018-10-08T00:00:00Z,False,
34611,A000626,A000410,WIRE,230.70,2018-01-03T00:00:00Z,False,
34612,A000525,A000615,DEPOSIT,822.60,2017-01-21T00:00:00Z,False,
34613,A000487,A000502,TRANSFER,109.06,2018-12-12T00:00:00Z,False,
34614,A000772,A000899,CREDIT,134.76,2017-03-22T00:00:00Z,False,
34615,A000211,A000609,WIRE,909.63,2018-07-05T00:00:00Z,False,
34616,A000498,A000554,DEPOSIT,765.47,2018-04-08T00:00:00Z,False,
34617,A000576,A000477,DEPOSIT,159.02,2017-08-20T00:00:00Z,False,
34618,A000812,A000690,TRANSFER,109.01,2017-07-26T00:00:00Z,False,
34619,A000283,A000083,TRANSFER,898.43,2017-07-19T00:00:00Z,False,
34620,A000041,A000411,TRANSFER,131.35,2018-09-17T00:00:00Z,False,
34621,A000100,A000816,WIRE,674.42,2017-07-28T00:00:00Z,False,
34622,A000759,A000211,WIRE,40.54,2017-06-22T00:00:00Z,False,
34623,A000110,A000512,DEPOSIT,359.26,2017-03-07T00:00:00Z,False,
34624,A000237,A000713,TRANSFER,67.48,2017-06-29T00:00:00Z,False,
34625,A000226,A000576,TRANSFER,851.00,2018-11-11T00:00:00Z,False,
34626,A000244,A000329,TRANSFER,158.48,2018-03-27T00:00:00Z,False,
34627,A000226,A000291,WIRE,665.67,2018-04-26T00:00:00Z,False,
34628,A000435,A000370,WIRE,617.29,2017-07-31T00:00:00Z,False,
34629,A000584,A000896,DEPOSIT,167.92,2018-10-01T00:00:00Z,False,
34630,A000233,A000932,TRANSFER,995.13,2017-06-08T00:00:00Z,False,
34631,A000736,A000777,CREDIT,495.63,2018-05-21T00:00:00Z,False,
34632,A000507,A000775,CREDIT,994.42,2018-02-03T00:00:00Z,False,
34633,A000588,A000131,CREDIT,340.84,2018-02-05T00:00:00Z,False,
34634,A000889,A000749,CREDIT,613.98,2018-10-18T00:00:00Z,False,
34635,A000102,A000349,WIRE,173.36,2017-12-26T00:00:00Z,False,
34636,A000140,A000178,TRANSFER,412.47,2018-07-27T00:00:00Z,False,
34637,A000421,A000268,CREDIT,438.10,2018-02-14T00:00:00Z,False,
34638,A000499,A000924,CREDIT,473.82,2018-11-23T00:00:00Z,False,
34639,A000551,A000440,DEPOSIT,249.21,2017-07-09T00:00:00Z,False,
34640,A000922,A000470,WIRE,139.71,2018-03-27T00:00:00Z,False,
34641,A000711,A000101,CREDIT,174.50,2017-07-26T00:00:00Z,False,
34642,A000972,A000294,TRANSFER,548.93,2018-04-24T00:00:00Z,False,
34643,A000257,A000435,CREDIT,667.25,2017-06-18T00:00:00Z,False,
34644,A000861,A000906,DEPOSIT,35.99,2018-12-09T00:00:00Z,False,
34645,A000760,A000173,DEPOSIT,29.18,2017-05-30T00:00:00Z,False,
34646,A000960,A000796,CREDIT,586.60,2018-03-06T00:00:00Z,False,
34647,A000654,A000284,TRANSFER,169.58,2018-06-09T00:00:00Z,False,
34648,A000407,A000524,WIRE,737.45,2018-09-07T00:00:00Z,False,
34649,A000847,A000793,TRANSFER,72.91,2017-11-19T00:00:00Z,False,
34650,A000766,A000936,DEPOSIT,676.11,2017-07-09T00:00:00Z,False,
34651,A000674,A000667,DEPOSIT,891.01,2017-01-05T00:00:00Z,False,
34652,A000137,A000596,DEPOSIT,567.25,2018-04-28T00:00:00Z,False,
34653,A000399,A000233,DEPOSIT,117.46,2017-02-28T00:00:00Z,False,
34654,A000910,A000003,WIRE,658.53,2018-01-07T00:00:00Z,False,
34655,A000298,A000993,TRANSFER,839.13,2017-01-28T00:00:00Z,False,
34656,A000086,A000452,TRANSFER,503.23,2017-02-25T00:00:00Z,False,
34657,A000778,A000664,CREDIT,743.84,2017-07-31T00:00:00Z,False,
34658,A000875,A000343,CREDIT,961.22,2018-10-14T00:00:00Z,False,
34659,A000939,A000406,DEPOSIT,464.54,2017-11-30T00:00:00Z,False,
34660,A000193,A000748,WIRE,216.61,2017-05-15T00:00:00Z,False,
34661,A000823,A000937,DEPOSIT,583.66,2018-05-25T00:00:00Z,False,
34662,A000364,A000526,TRANSFER,64.31,2017-07-22T00:00:00Z,False,
34663,A000806,A000505,DEPOSIT,695.40,2018-11-29T00:00:00Z,False,
34664,A000058,A000741,TRANSFER,253.77,2017-09-08T00:00:00Z,False,
34665,A000054,A000348,CREDIT,681.52,2017-08-05T00:00:00Z,False,
34666,A000085,A000339,CREDIT,752.52,2018-06-20T00:00:00Z,False,
34667,A000908,A000103,WIRE,949.43,2017-12-05T00:00:00Z,False,
34668,A000554,A000338,DEPOSIT,805.46,2017-07-16T00:00:00Z,False,
34669,A000590,A000220,WIRE,327.33,2018-06-21T00:00:00Z,False,
34670,A000015,A000365,TRANSFER,148.96,2018-06-18T00:00:00Z,False,
34671,A000190,A000467,TRANSFER,377.67,2017-01-24T00:00:00Z,False,
34672,A000147,A000613,WIRE,524.86,2018-10-22T00:00:00Z,False,
34673,A000698,A000705,WIRE,791.97,2017-01-10T00:00:00Z,False,
34674,A000890,A000688,WIRE,144.84,2018-03-28T00:00:00Z,False,
34675,A000981,A000777,WIRE,493.11,2017-11-03T00:00:00Z,False,
34676,A000773,A000285,WIRE,762.67,2017-05-21T00:00:00Z,False,
34677,A000211,A000947,WIRE,264.71,2017-08-29T00:00:00Z,False,
34678,A000751,A000373,CREDIT,107.41,2017-02-22T00:00:00Z,False,
34679,A000314,A000555,CREDIT,971.27,2018-07-21T00:00:00Z,False,
34680,A000957,A000346,CREDIT,255.34,2017-02-28T00:00:00Z,False,
34681,A000507,A000740,WIRE,270.98,2017-07-04T00:00:00Z,False,
34682,A000664,A000751,WIRE,796.06,2018-12-13T00:00:00Z,False,
34683,A000601,A000450,TRANSFER,479.73,2018-03-17T00:00:00Z,False,
34684,A000363,A000240,WIRE,819.47,2017-09-06T00:00:00Z,False,
34685,A000627,A000250,CREDIT,802.63,2017-10-16T00:00:00Z,False,
34686,A000221,A000370,TRANSFER,310.99,2017-12-27T00:00:00Z,False,
34687,A000657,A000627,DEPOSIT,276.58,2017-11-01T00:00:00Z,False,
34688,A000749,A000367,WIRE,800.45,2017-11-19T00:00:00Z,False,
34689,A000827,A000881,WIRE,167.42,2017-05-30T00:00:00Z,False,
34690,A000453,A000225,CREDIT,149.55,2017-06-23T00:00:00Z,False,
34691,A000634,A000374,TRANSFER,423.05,2018-12-02T00:00:00Z,False,
34692,A000493,A000692,DEPOSIT,238.27,2018-03-05T00:00:00Z,False,
34693,A000447,A000973,TRANSFER,967.86,2017-03-09T00:00:00Z,False,
34694,A000845,A000227,TRANSFER,542.59,2017-08-24T00:00:00Z,False,
34695,A000300,A000885,DEPOSIT,477.38,2017-08-09T00:00:00Z,False,
34696,A000874,A000979,TRANSFER,417.97,2017-01-15T00:00:00Z,False,
34697,A000701,A000637,WIRE,497.44,2017-08-13T00:00:00Z,False,
34698,A000983,A000759,DEPOSIT,813.11,2017-10-18T00:00:00Z,False,
34699,A000370,A000122,WIRE,898.58,2017-01-12T00:00:00Z,False,
34700,A000119,A000941,TRANSFER,639.03,2017-10-31T00:00:00Z,False,
34701,A000815,A000294,CREDIT,582.94,2018-01-06T00:00:00Z,False,
34702,A000184,A000861,DEPOSIT,746.24,2017-03-16T00:00:00Z,False,
34703,A000366,A000552,CREDIT,881.57,2018-01-31T00:00:00Z,False,
34704,A000899,A000061,DEPOSIT,141.75,2018-03-03T00:00:00Z,False,
34705,A000055,A000139,CREDIT,99.79,2017-11-30T00:00:00Z,False,
34706,A000175,A000395,DEPOSIT,323.53,2017-03-23T00:00:00Z,False,
34707,A000848,A000348,TRANSFER,971.90,2017-10-03T00:00:00Z,False,
34708,A000662,A000508,TRANSFER,26.36,2018-08-03T00:00:00Z,False,
34709,A000664,A000375,DEPOSIT,971.04,2017-05-19T00:00:00Z,False,
34710,A000021,A000246,DEPOSIT,211.71,2018-06-05T00:00:00Z,False,
34711,A000895,A000750,TRANSFER,893.68,2017-10-13T00:00:00Z,False,
34712,A000493,A000474,WIRE,984.12,2017-05-08T00:00:00Z,False,
34713,A000934,A000662,CREDIT,454.09,2018-03-05T00:00:00Z,False,
34714,A000935,A000082,CREDIT,401.55,2017-05-13T00:00:00Z,False,
34715,A000845,A000392,DEPOSIT,635.13,2018-10-18T00:00:00Z,False,
34716,A000847,A000389,CREDIT,463.44,2017-08-24T00:00:00Z,False,
34717,A000767,A000325,CREDIT,775.79,2018-10-18T00:00:00Z,False,
34718,A000595,A000204,TRANSFER,980.84,2018-12-11T00:00:00Z,False,
34719,A000436,A000312,DEPOSIT,546.74,2017-12-31T00:00:00Z,False,
34720,A000762,A000484,DEPOSIT,982.35,2018-02-15T00:00:00Z,False,
34721,A000210,A000690,CREDIT,194.77,2018-11-25T00:00:00Z,False,
34722,A000439,A000333,WIRE,352.58,2017-07-26T00:00:00Z,False,
34723,A000786,A000665,WIRE,508.56,2018-08-03T00:00:00Z,False,
34724,A000587,A000410,TRANSFER,784.76,2018-10-05T00:00:00Z,False,
34725,A000852,A000717,TRANSFER,415.46,2017-04-25T00:00:00Z,False,
34726,A000852,A000901,CREDIT,251.26,2018-03-06T00:00:00Z,False,
34727,A000931,A000197,TRANSFER,360.16,2018-01-05T00:00:00Z,False,
34728,A000653,A000824,DEPOSIT,735.76,2018-01-09T00:00:00Z,False,
34729,A000037,A000527,WIRE,788.78,2017-07-20T00:00:00Z,False,
34730,A000383,A000367,DEPOSIT,453.44,2017-01-15T00:00:00Z,False,
34731,A000032,A000786,WIRE,274.10,2018-05-03T00:00:00Z,False,
34732,A000560,A000522,CREDIT,606.43,2017-08-10T00:00:00Z,False,
34733,A000508,A000053,TRANSFER,956.33,2017-11-28T00:00:00Z,False,
34734,A000594,A000180,WIRE,576.27,2017-06-09T00:00:00Z,False,
34735,A000501,A000456,DEPOSIT,255.49,2018-11-16T00:00:00Z,False,
34736,A000295,A000075,TRANSFER,428.27,2017-03-27T00:00:00Z,False,
34737,A000761,A000458,DEPOSIT,229.42,2018-07-18T00:00:00Z,False,
34738,A000863,A000773,WIRE,49.09,2017-12-17T00:00:00Z,False,
34739,A000789,A000591,DEPOSIT,600.60,2018-02-06T00:00:00Z,False,
34740,A000410,A000618,DEPOSIT,400.94,2018-05-08T00:00:00Z,False,
34741,A000300,A000537,WIRE,208.65,2018-06-20T00:00:00Z,False,
34742,A000156,A000499,TRANSFER,923.46,2017-08-26T00:00:00Z,False,
34743,A000863,A000700,CREDIT,213.90,2017-04-06T00:00:00Z,False,
34744,A000754,A000006,TRANSFER,167.13,2018-03-13T00:00:00Z,False,
34745,A000367,A000886,TRANSFER,433.02,2017-03-29T00:00:00Z,False,
34746,A000058,A000161,CREDIT,778.30,2018-07-31T00:00:00Z,False,
34747,A000113,A000792,TRANSFER,450.15,2018-01-06T00:00:00Z,False,
34748,A000591,A000010,DEPOSIT,141.42,2017-10-19T00:00:00Z,False,
34749,A000843,A000048,WIRE,910.11,2017-07-17T00:00:00Z,False,
34750,A000441,A000792,WIRE,479.18,2017-10-05T00:00:00Z,False,
34751,A000599,A000419,WIRE,969.88,2017-10-01T00:00:00Z,False,
34752,A000754,A000977,TRANSFER,954.18,2018-11-26T00:00:00Z,False,
34753,A000988,A000956,CREDIT,702.46,2017-05-04T00:00:00Z,False,
34754,A000804,A000848,TRANSFER,491.52,2017-05-06T00:00:00Z,False,
34755,A000198,A000771,DEPOSIT,357.25,2018-01-18T00:00:00Z,False,
34756,A000530,A000687,WIRE,469.35,2017-11-17T00:00:00Z,False,
34757,A000008,A000308,DEPOSIT,197.43,2018-01-12T00:00:00Z,False,
34758,A000717,A000664,DEPOSIT,482.69,2017-05-04T00:00:00Z,False,
34759,A000698,A000570,DEPOSIT,244.92,2017-03-08T00:00:00Z,False,
34760,A000131,A000498,WIRE,902.80,2017-09-19T00:00:00Z,False,
34761,A000267,A000889,DEPOSIT,422.76,2018-01-30T00:00:00Z,False,
34762,A000816,A000252,DEPOSIT,865.81,2018-05-03T00:00:00Z,False,
34763,A000098,A000265,DEPOSIT,711.60,2017-09-15T00:00:00Z,False,
34764,A000131,A000199,TRANSFER,390.26,2018-03-17T00:00:00Z,False,
34765,A000527,A000417,DEPOSIT,235.43,2018-04-11T00:00:00Z,False,
34766,A000452,A000566,WIRE,665.10,2018-03-27T00:00:00Z,False,
34767,A000726,A000398,TRANSFER,985.06,2017-02-17T00:00:00Z,False,
34768,A000872,A000871,DEPOSIT,814.83,2017-05-25T00:00:00Z,False,
34769,A000029,A000186,TRANSFER,418.67,2017-01-21T00:00:00Z,False,
34770,A000552,A000471,CREDIT,454.30,2017-12-17T00:00:00Z,False,
34771,A000940,A000469,CREDIT,184.93,2017-01-06T00:00:00Z,False,
34772,A000984,A000198,TRANSFER,205.61,2017-09-30T00:00:00Z,False,
34773,A000310,A000466,WIRE,65.72,2017-02-07T00:00:00Z,False,
34774,A000268,A000505,TRANSFER,750.11,2018-09-21T00:00:00Z,False,
34775,A000747,A000375,WIRE,271.39,2018-03-21T00:00:00Z,False,
34776,A000285,A000255,TRANSFER,500.67,2017-10-08T00:00:00Z,False,
34777,A000720,A000336,DEPOSIT,408.49,2018-07-27T00:00:00Z,False,
34778,A000015,A000869,CREDIT,162.90,2017-06-20T00:00:00Z,False,
34779,A000018,A000758,TRANSFER,740.80,2018-05-09T00:00:00Z,False,
34780,A000973,A000190,DEPOSIT,859.38,2017-03-29T00:00:00Z,False,
34781,A000072,A000845,TRANSFER,384.76,2018-03-21T00:00:00Z,False,
34782,A000922,A000832,TRANSFER,818.41,2017-05-02T00:00:00Z,False,
34783,A000005,A000518,WIRE,215.06,2018-01-29T00:00:00Z,False,
34784,A000893,A000381,CREDIT,375.58,2017-06-21T00:00:00Z,False,
34785,A000971,A000932,TRANSFER,27.44,2018-09-01T00:00:00Z,False,
34786,A000610,A000748,CREDIT,729.93,2017-03-14T00:00:00Z,False,
34787,A000918,A000877,TRANSFER,520.22,2017-11-09T00:00:00Z,False,
34788,A000666,A000169,TRANSFER,725.37,2017-04-17T00:00:00Z,False,
34789,A000746,A000313,CREDIT,122.74,2018-03-22T00:00:00Z,False,
34790,A000058,A000055,TRANSFER,456.64,2018-03-15T00:00:00Z,False,
34791,A000768,A000087,WIRE,793.34,2018-07-17T00:00:00Z,False,
34792,A000107,A000114,DEPOSIT,828.49,2017-05-22T00:00:00Z,False,
34793,A000019,A000034,DEPOSIT,388.50,2017-11-16T00:00:00Z,False,
34794,A000738,A000599,TRANSFER,194.60,2017-04-03T00:00:00Z,False,
34795,A000075,A000269,WIRE,506.11,2017-06-01T00:00:00Z,False,
34796,A000251,A000914,CREDIT,51.50,2017-06-26T00:00:00Z,False,
34797,A000492,A000431,WIRE,254.29,2018-03-10T00:00:00Z,False,
34798,A000526,A000106,WIRE,37.28,2017-06-14T00:00:00Z,False,
34799,A000968,A000709,WIRE,542.31,2017-02-03T00:00:00Z,False,
34800,A000385,A000250,DEPOSIT,682.16,2017-10-13T00:00:00Z,False,
34801,A000133,A000514,TRANSFER,134.13,2018-01-14T00:00:00Z,False,
34802,A000361,A000081,DEPOSIT,158.16,2017-08-05T00:00:00Z,False,
34803,A000352,A000033,DEPOSIT,329.63,2018-05-13T00:00:00Z,False,
34804,A000907,A000952,WIRE,713.40,2018-12-02T00:00:00Z,False,
34805,A000453,A000791,CREDIT,608.01,2017-10-20T00:00:00Z,False,
34806,A000585,A000793,DEPOSIT,491.72,2017-01-12T00:00:00Z,False,
34807,A000018,A000629,WIRE,460.27,2018-11-16T00:00:00Z,False,
34808,A000371,A000424,TRANSFER,703.14,2018-11-18T00:00:00Z,False,
34809,A000038,A000713,DEPOSIT,718.92,2017-07-20T00:00:00Z,False,
34810,A000310,A000418,WIRE,91.30,2018-06-10T00:00:00Z,False,
34811,A000136,A000820,DEPOSIT,239.59,2017-05-22T00:00:00Z,False,
34812,A000469,A000732,DEPOSIT,706.89,2017-10-26T00:00:00Z,False,
34813,A000572,A000515,DEPOSIT,500.79,2018-12-12T00:00:00Z,False,
34814,A000570,A000858,TRANSFER,891.19,2018-10-05T00:00:00Z,False,
34815,A000935,A000470,WIRE,322.39,2018-08-07T00:00:00Z,False,
34816,A000483,A000190,TRANSFER,478.35,2018-10-19T00:00:00Z,False,
34817,A000594,A000387,TRANSFER,514.43,2018-11-21T00:00:00Z,False,
34818,A000587,A000605,DEPOSIT,923.84,2017-04-07T00:00:00Z,False,
34819,A000012,A000713,DEPOSIT,803.60,2018-10-07T00:00:00Z,False,
34820,A000403,A000532,DEPOSIT,121.14,2017-12-11T00:00:00Z,False,
34821,A000311,A000298,WIRE,846.53,2017-07-05T00:00:00Z,False,
34822,A000535,A000757,DEPOSIT,759.08,2018-01-20T00:00:00Z,False,
34823,A000792,A000658,WIRE,808.99,2017-09-13T00:00:00Z,False,
34824,A000800,A000356,DEPOSIT,225.92,2018-09-16T00:00:00Z,False,
34825,A000955,A000162,CREDIT,487.16,2017-04-15T00:00:00Z,False,
34826,A000626,A000684,TRANSFER,990.48,2017-07-09T00:00:00Z,False,
34827,A000576,A000816,WIRE,940.20,2017-04-16T00:00:00Z,False,
34828,A000834,A000467,CREDIT,242.37,2017-09-07T00:00:00Z,False,
